timestamp,temp_c,humidity_pct,toxic1,toxic2,toxic1_band,toxic2_band,overall_status
2025-01-02 23:35:00,30.6,62,2685,2763,HAZARD,HAZARD,HAZARD
2025-01-02 23:36:00,29.3,63.8,2617,2738,HAZARD,HAZARD,HAZARD
2025-01-02 23:37:00,29.5,59.4,2450,2618,SAFE,HAZARD,HAZARD
2025-01-02 23:38:00,29.2,63.6,2650,2730,HAZARD,HAZARD,HAZARD
2025-01-02 23:39:00,28.7,60.6,2594,2807,HAZARD,HAZARD,HAZARD
2025-01-02 23:40:00,28.3,65.9,2434,2663,SAFE,HAZARD,HAZARD
2025-01-02 23:41:00,30,61.6,2447,2683,SAFE,HAZARD,HAZARD
2025-01-02 23:42:00,28.9,58.3,2493,2724,SAFE,HAZARD,HAZARD
2025-01-02 23:43:00,32,60.3,2635,2592,HAZARD,HAZARD,HAZARD
2025-01-02 23:44:00,28.7,63.4,2514,2674,HAZARD,HAZARD,HAZARD
2025-01-02 23:45:00,28.6,60.8,2498,2304,SAFE,SAFE,SAFE
2025-01-02 23:46:00,30,60.5,2478,2461,SAFE,SAFE,SAFE
2025-01-02 23:47:00,30.9,62,2453,2399,SAFE,SAFE,SAFE
2025-01-02 23:48:00,29.7,59.8,2355,2657,SAFE,HAZARD,HAZARD
2025-01-02 23:49:00,30.2,60.1,2589,2554,HAZARD,HAZARD,HAZARD
2025-01-02 23:50:00,28.3,58.5,2370,2334,SAFE,SAFE,SAFE
2025-01-02 23:51:00,29.2,63.9,2499,2343,SAFE,SAFE,SAFE
2025-01-02 23:52:00,28.9,57.9,2442,2283,SAFE,SAFE,SAFE
2025-01-02 23:53:00,28.3,60.6,2582,2454,HAZARD,SAFE,HAZARD
2025-01-02 23:54:00,29.9,61.2,2448,2423,SAFE,SAFE,SAFE
2025-01-02 23:55:00,28.1,60.2,2368,2340,SAFE,SAFE,SAFE
2025-01-02 23:56:00,28.8,57.7,2607,2275,HAZARD,SAFE,HAZARD
2025-01-02 23:57:00,29.5,58.1,2389,2353,SAFE,SAFE,SAFE
2025-01-02 23:58:00,29.3,61.1,2507,2625,HAZARD,HAZARD,HAZARD
2025-01-02 23:59:00,30.3,58.5,2641,2286,HAZARD,SAFE,HAZARD
2025-01-03 00:00:00,30.2,55.9,2401,2440,SAFE,SAFE,SAFE
2025-01-03 00:01:00,30.7,60.7,2476,2267,SAFE,SAFE,SAFE
2025-01-03 00:02:00,30.7,58.2,2437,2393,SAFE,SAFE,SAFE
2025-01-03 00:03:00,31,61.1,2505,2340,HAZARD,SAFE,HAZARD
2025-01-03 00:04:00,30.1,59.4,2481,2257,SAFE,SAFE,SAFE
2025-01-03 00:05:00,30.4,59.3,2600,2319,HAZARD,SAFE,HAZARD
2025-01-03 00:06:00,30.6,59.8,2416,2368,SAFE,SAFE,SAFE
2025-01-03 00:07:00,30.3,57.4,2644,2232,HAZARD,SAFE,HAZARD
2025-01-03 00:08:00,29.9,58,2684,2193,HAZARD,SAFE,HAZARD
2025-01-03 00:09:00,30,59.1,2523,2275,HAZARD,SAFE,HAZARD
2025-01-03 00:10:00,29.6,57.3,2398,2370,SAFE,SAFE,SAFE
2025-01-03 00:11:00,30.6,60.9,2489,2027,SAFE,SAFE,SAFE
2025-01-03 00:12:00,30.2,58.9,2480,2030,SAFE,SAFE,SAFE
2025-01-03 00:13:00,29.8,56.5,2709,2314,HAZARD,SAFE,HAZARD
2025-01-03 00:14:00,29.8,58.3,2485,2089,SAFE,SAFE,SAFE
2025-01-03 00:15:00,29.4,59.5,2664,2276,HAZARD,SAFE,HAZARD
2025-01-03 00:16:00,31.2,58.4,2513,2055,HAZARD,SAFE,HAZARD
2025-01-03 00:17:00,30.5,60.1,2506,2068,HAZARD,SAFE,HAZARD
2025-01-03 00:18:00,29.8,60.4,2460,2225,SAFE,SAFE,SAFE
2025-01-03 00:19:00,31.1,64,2472,2183,SAFE,SAFE,SAFE
2025-01-03 00:20:00,30.1,61.4,2612,1968,HAZARD,SAFE,HAZARD
2025-01-03 00:21:00,29.4,55.8,2419,2150,SAFE,SAFE,SAFE
2025-01-03 00:22:00,31.4,58.3,2623,2003,HAZARD,SAFE,HAZARD
2025-01-03 00:23:00,30.2,58.5,2683,2116,HAZARD,SAFE,HAZARD
2025-01-03 00:24:00,30.3,60.1,2440,2067,SAFE,SAFE,SAFE
2025-01-03 00:25:00,30.7,57,2658,2034,HAZARD,SAFE,HAZARD
2025-01-03 00:26:00,31.6,57.8,2640,1978,HAZARD,SAFE,HAZARD
2025-01-03 00:27:00,30.7,56.3,2621,1855,HAZARD,SAFE,HAZARD
2025-01-03 00:28:00,29.8,57.6,2442,1962,SAFE,SAFE,SAFE
2025-01-03 00:29:00,31.2,57.6,2506,2101,HAZARD,SAFE,HAZARD
2025-01-03 00:30:00,30.4,58.1,2507,2068,HAZARD,SAFE,HAZARD
2025-01-03 00:31:00,32.3,56.3,2774,1920,HAZARD,SAFE,HAZARD
2025-01-03 00:32:00,30.8,60.6,2524,2127,HAZARD,SAFE,HAZARD
2025-01-03 00:33:00,29.1,59.5,2505,2040,HAZARD,SAFE,HAZARD
2025-01-03 00:34:00,31.2,55.6,2391,2062,SAFE,SAFE,SAFE
2025-01-03 00:35:00,32.5,58.5,2415,1874,SAFE,SAFE,SAFE
2025-01-03 00:36:00,32.2,55.3,2451,2182,SAFE,SAFE,SAFE
2025-01-03 00:37:00,32.4,61.1,2578,2031,HAZARD,SAFE,HAZARD
2025-01-03 00:38:00,30.2,61.6,2366,2142,SAFE,SAFE,SAFE
2025-01-03 00:39:00,31.7,58.2,2459,1899,SAFE,SAFE,SAFE
2025-01-03 00:40:00,30.5,56.6,2318,1762,SAFE,SAFE,SAFE
2025-01-03 00:41:00,31.2,56.9,2711,1855,HAZARD,SAFE,HAZARD
2025-01-03 00:42:00,30.1,57.3,2558,2069,HAZARD,SAFE,HAZARD
2025-01-03 00:43:00,30.6,57.9,2584,1826,HAZARD,SAFE,HAZARD
2025-01-03 00:44:00,30.6,60.8,2418,2110,SAFE,SAFE,SAFE
2025-01-03 00:45:00,31.9,60,2691,1862,HAZARD,SAFE,HAZARD
2025-01-03 00:46:00,31.8,59.9,2734,1980,HAZARD,SAFE,HAZARD
2025-01-03 00:47:00,31.4,58.3,2563,1960,HAZARD,SAFE,HAZARD
2025-01-03 00:48:00,30.2,55.6,2500,1896,SAFE,SAFE,SAFE
2025-01-03 00:49:00,31,56.3,2626,1893,HAZARD,SAFE,HAZARD
2025-01-03 00:50:00,30.7,58,2650,1815,HAZARD,SAFE,HAZARD
2025-01-03 00:51:00,32,55.4,2668,2135,HAZARD,SAFE,HAZARD
2025-01-03 00:52:00,32.3,58.4,2645,1973,HAZARD,SAFE,HAZARD
2025-01-03 00:53:00,32.2,59.3,2683,1735,HAZARD,SAFE,HAZARD
2025-01-03 00:54:00,30.8,58.8,2487,1761,SAFE,SAFE,SAFE
2025-01-03 00:55:00,29.2,58.6,2681,1966,HAZARD,SAFE,HAZARD
2025-01-03 00:56:00,30,53.8,2519,1904,HAZARD,SAFE,HAZARD
2025-01-03 00:57:00,32.6,60.2,2274,1703,SAFE,SAFE,SAFE
2025-01-03 00:58:00,31.2,54.4,2522,2179,HAZARD,SAFE,HAZARD
2025-01-03 00:59:00,30.9,57.1,2513,1591,HAZARD,SAFE,HAZARD
2025-01-03 01:00:00,32.9,58.6,2610,1845,HAZARD,SAFE,HAZARD
2025-01-03 01:01:00,32.6,58.1,2684,1895,HAZARD,SAFE,HAZARD
2025-01-03 01:02:00,31.6,54.8,2609,1816,HAZARD,SAFE,HAZARD
2025-01-03 01:03:00,31.4,55.1,2828,1983,HAZARD,SAFE,HAZARD
2025-01-03 01:04:00,31.5,57.8,2526,1944,HAZARD,SAFE,HAZARD
2025-01-03 01:05:00,31.9,58.2,2352,1902,SAFE,SAFE,SAFE
2025-01-03 01:06:00,33,54.9,2626,1877,HAZARD,SAFE,HAZARD
2025-01-03 01:07:00,32.1,57.9,2529,1942,HAZARD,SAFE,HAZARD
2025-01-03 01:08:00,32.3,54,2466,1859,SAFE,SAFE,SAFE
2025-01-03 01:09:00,32.7,58.3,2562,1714,HAZARD,SAFE,HAZARD
2025-01-03 01:10:00,30.9,55.2,2506,1986,HAZARD,SAFE,HAZARD
2025-01-03 01:11:00,32.4,57.1,2519,2071,HAZARD,SAFE,HAZARD
2025-01-03 01:12:00,31.6,56.7,2786,1887,HAZARD,SAFE,HAZARD
2025-01-03 01:13:00,29.9,59.2,2620,1888,HAZARD,SAFE,HAZARD
2025-01-03 01:14:00,30.2,57.3,2575,1872,HAZARD,SAFE,HAZARD
2025-01-03 01:15:00,31.1,55.6,2800,1730,HAZARD,SAFE,HAZARD
2025-01-03 01:16:00,32.4,57.5,2574,1815,HAZARD,SAFE,HAZARD
2025-01-03 01:17:00,32.1,61,2464,1962,SAFE,SAFE,SAFE
2025-01-03 01:18:00,32.2,58.1,2453,1902,SAFE,SAFE,SAFE
2025-01-03 01:19:00,33.6,56.5,2534,1859,HAZARD,SAFE,HAZARD
2025-01-03 01:20:00,31,54.9,2349,1756,SAFE,SAFE,SAFE
2025-01-03 01:21:00,32.1,55.3,2408,1632,SAFE,SAFE,SAFE
2025-01-03 01:22:00,32.3,57.9,2506,1755,HAZARD,SAFE,HAZARD
2025-01-03 01:23:00,31.5,54.7,2690,1662,HAZARD,SAFE,HAZARD
2025-01-03 01:24:00,32.2,56.4,2711,1506,HAZARD,SAFE,HAZARD
2025-01-03 01:25:00,30.9,59.3,2638,1806,HAZARD,SAFE,HAZARD
2025-01-03 01:26:00,33.3,56.6,2561,1750,HAZARD,SAFE,HAZARD
2025-01-03 01:27:00,31.7,54.1,2495,2022,SAFE,SAFE,SAFE
2025-01-03 01:28:00,33.9,60.6,2612,1642,HAZARD,SAFE,HAZARD
2025-01-03 01:29:00,32.2,59.7,2781,1786,HAZARD,SAFE,HAZARD
2025-01-03 01:30:00,33.1,57.2,2587,1627,HAZARD,SAFE,HAZARD
2025-01-03 01:31:00,32.3,58.7,2516,1617,HAZARD,SAFE,HAZARD
2025-01-03 01:32:00,32.3,55.6,2555,1972,HAZARD,SAFE,HAZARD
2025-01-03 01:33:00,31.9,57.5,2543,1492,HAZARD,SAFE,HAZARD
2025-01-03 01:34:00,32.5,55.2,2643,1718,HAZARD,SAFE,HAZARD
2025-01-03 01:35:00,32.7,53.3,2487,1917,SAFE,SAFE,SAFE
2025-01-03 01:36:00,31.8,61.1,2629,1559,HAZARD,SAFE,HAZARD
2025-01-03 01:37:00,32.4,53.1,2650,1676,HAZARD,SAFE,HAZARD
2025-01-03 01:38:00,32,56.4,2625,1836,HAZARD,SAFE,HAZARD
2025-01-03 01:39:00,34.4,56.4,2455,1607,SAFE,SAFE,SAFE
2025-01-03 01:40:00,32.5,56.8,2568,1779,HAZARD,SAFE,HAZARD
2025-01-03 01:41:00,33.8,55.6,2524,1660,HAZARD,SAFE,HAZARD
2025-01-03 01:42:00,32.4,55.5,2580,1897,HAZARD,SAFE,HAZARD
2025-01-03 01:43:00,32.8,55.9,2510,1897,HAZARD,SAFE,HAZARD
2025-01-03 01:44:00,31.6,56.6,2740,1705,HAZARD,SAFE,HAZARD
2025-01-03 01:45:00,32.3,55.6,2615,1445,HAZARD,SAFE,HAZARD
2025-01-03 01:46:00,32.8,55.4,2399,1821,SAFE,SAFE,SAFE
2025-01-03 01:47:00,34,52.9,2435,1881,SAFE,SAFE,SAFE
2025-01-03 01:48:00,32.9,59.5,2740,1829,HAZARD,SAFE,HAZARD
2025-01-03 01:49:00,33.9,56.5,2574,1819,HAZARD,SAFE,HAZARD
2025-01-03 01:50:00,33.3,55.8,2550,1808,HAZARD,SAFE,HAZARD
2025-01-03 01:51:00,34.1,54.1,2733,1745,HAZARD,SAFE,HAZARD
2025-01-03 01:52:00,32.8,53.3,2580,1702,HAZARD,SAFE,HAZARD
2025-01-03 01:53:00,34.8,57,2455,1794,SAFE,SAFE,SAFE
2025-01-03 01:54:00,32.5,54.9,2463,1767,SAFE,SAFE,SAFE
2025-01-03 01:55:00,32.3,56.4,2674,1871,HAZARD,SAFE,HAZARD
2025-01-03 01:56:00,31.9,52.4,2843,1705,HAZARD,SAFE,HAZARD
2025-01-03 01:57:00,34.8,58.2,2700,1755,HAZARD,SAFE,HAZARD
2025-01-03 01:58:00,33.6,56.9,2554,1814,HAZARD,SAFE,HAZARD
2025-01-03 01:59:00,32.7,54.9,2573,1725,HAZARD,SAFE,HAZARD
2025-01-03 02:00:00,34,55.9,2606,1659,HAZARD,SAFE,HAZARD
2025-01-03 02:01:00,33.6,56.4,2358,1886,SAFE,SAFE,SAFE
2025-01-03 02:02:00,34.6,52.3,2603,1675,HAZARD,SAFE,HAZARD
2025-01-03 02:03:00,31.8,58.2,2670,1843,HAZARD,SAFE,HAZARD
2025-01-03 02:04:00,32.9,55.8,2812,1885,HAZARD,SAFE,HAZARD
2025-01-03 02:05:00,32.7,53.4,2730,1986,HAZARD,SAFE,HAZARD
2025-01-03 02:06:00,31.6,52.6,2830,2087,HAZARD,SAFE,HAZARD
2025-01-03 02:07:00,34,56.7,2800,1982,HAZARD,SAFE,HAZARD
2025-01-03 02:08:00,33,55.1,2765,1763,HAZARD,SAFE,HAZARD
2025-01-03 02:09:00,33.8,55.6,2600,1811,HAZARD,SAFE,HAZARD
2025-01-03 02:10:00,35.1,54.7,2638,1881,HAZARD,SAFE,HAZARD
2025-01-03 02:11:00,33,52.6,2395,1844,SAFE,SAFE,SAFE
2025-01-03 02:12:00,32.9,55.6,2611,1872,HAZARD,SAFE,HAZARD
2025-01-03 02:13:00,33.4,54.1,2662,1996,HAZARD,SAFE,HAZARD
2025-01-03 02:14:00,34.1,54.4,2559,1876,HAZARD,SAFE,HAZARD
2025-01-03 02:15:00,32.9,59.2,2407,1966,SAFE,SAFE,SAFE
2025-01-03 02:16:00,32.9,56.1,2781,1745,HAZARD,SAFE,HAZARD
2025-01-03 02:17:00,34.2,56.2,2639,1926,HAZARD,SAFE,HAZARD
2025-01-03 02:18:00,33.7,59.8,2795,1692,HAZARD,SAFE,HAZARD
2025-01-03 02:19:00,31.8,55.1,2677,2003,HAZARD,SAFE,HAZARD
2025-01-03 02:20:00,32.5,54.5,2751,1863,HAZARD,SAFE,HAZARD
2025-01-03 02:21:00,34.7,52.9,2725,1735,HAZARD,SAFE,HAZARD
2025-01-03 02:22:00,33.8,53.3,2502,1859,HAZARD,SAFE,HAZARD
2025-01-03 02:23:00,32.9,50.1,2521,1946,HAZARD,SAFE,HAZARD
2025-01-03 02:24:00,33.4,55.7,2529,1761,HAZARD,SAFE,HAZARD
2025-01-03 02:25:00,33.6,51.6,2463,1804,SAFE,SAFE,SAFE
2025-01-03 02:26:00,34.2,55.9,2789,1860,HAZARD,SAFE,HAZARD
2025-01-03 02:27:00,32.5,53.9,2580,1999,HAZARD,SAFE,HAZARD
2025-01-03 02:28:00,32.9,54.2,2629,1690,HAZARD,SAFE,HAZARD
2025-01-03 02:29:00,33.9,53.9,2412,1965,SAFE,SAFE,SAFE
2025-01-03 02:30:00,33.6,56.7,2668,1890,HAZARD,SAFE,HAZARD
2025-01-03 02:31:00,34.1,56.3,2518,2039,HAZARD,SAFE,HAZARD
2025-01-03 02:32:00,32.7,53.8,2717,1969,HAZARD,SAFE,HAZARD
2025-01-03 02:33:00,34,52,2481,2078,SAFE,SAFE,SAFE
2025-01-03 02:34:00,34.6,55.6,2721,1977,HAZARD,SAFE,HAZARD
2025-01-03 02:35:00,34.1,51.8,2672,1802,HAZARD,SAFE,HAZARD
2025-01-03 02:36:00,33.9,50.6,2501,1986,HAZARD,SAFE,HAZARD
2025-01-03 02:37:00,33.7,54.7,2724,1996,HAZARD,SAFE,HAZARD
2025-01-03 02:38:00,33.1,56.1,2689,1869,HAZARD,SAFE,HAZARD
2025-01-03 02:39:00,33.8,52.8,2608,1889,HAZARD,SAFE,HAZARD
2025-01-03 02:40:00,34.9,54.4,2427,1687,SAFE,SAFE,SAFE
2025-01-03 02:41:00,33.8,52.7,2640,2035,HAZARD,SAFE,HAZARD
2025-01-03 02:42:00,33.2,54.9,2549,1942,HAZARD,SAFE,HAZARD
2025-01-03 02:43:00,33.5,55.7,2544,1897,HAZARD,SAFE,HAZARD
2025-01-03 02:44:00,34.1,52.9,2544,1853,HAZARD,SAFE,HAZARD
2025-01-03 02:45:00,33.7,51.4,2529,1912,HAZARD,SAFE,HAZARD
2025-01-03 02:46:00,34.4,50.5,2426,2018,SAFE,SAFE,SAFE
2025-01-03 02:47:00,34.4,55.2,2345,1993,SAFE,SAFE,SAFE
2025-01-03 02:48:00,34.7,51,2317,1939,SAFE,SAFE,SAFE
2025-01-03 02:49:00,35.2,54,2556,1844,HAZARD,SAFE,HAZARD
2025-01-03 02:50:00,34.9,54.8,2226,1944,SAFE,SAFE,SAFE
2025-01-03 02:51:00,33.3,52.2,2601,1893,HAZARD,SAFE,HAZARD
2025-01-03 02:52:00,33.4,52.8,2572,1963,HAZARD,SAFE,HAZARD
2025-01-03 02:53:00,34.1,55.1,2471,2059,SAFE,SAFE,SAFE
2025-01-03 02:54:00,33.8,51.5,2627,1934,HAZARD,SAFE,HAZARD
2025-01-03 02:55:00,33.2,51.3,2470,2180,SAFE,SAFE,SAFE
2025-01-03 02:56:00,33.8,52.6,2547,1936,HAZARD,SAFE,HAZARD
2025-01-03 02:57:00,33.8,55.6,2259,1813,SAFE,SAFE,SAFE
2025-01-03 02:58:00,33.7,56.2,2221,1980,SAFE,SAFE,SAFE
2025-01-03 02:59:00,34,52.8,2458,1941,SAFE,SAFE,SAFE
2025-01-03 03:00:00,35.2,51.5,2534,2386,HAZARD,SAFE,HAZARD
2025-01-03 03:01:00,34.4,55,2593,1963,HAZARD,SAFE,HAZARD
2025-01-03 03:02:00,36.3,49.5,2454,1848,SAFE,SAFE,SAFE
2025-01-03 03:03:00,34.4,53.3,2501,2019,HAZARD,SAFE,HAZARD
2025-01-03 03:04:00,34.1,52.7,2562,1999,HAZARD,SAFE,HAZARD
2025-01-03 03:05:00,34.3,55.4,2448,1892,SAFE,SAFE,SAFE
2025-01-03 03:06:00,34.6,55.5,2530,2063,HAZARD,SAFE,HAZARD
2025-01-03 03:07:00,34.7,50.8,2320,2088,SAFE,SAFE,SAFE
2025-01-03 03:08:00,36,53,2253,2038,SAFE,SAFE,SAFE
2025-01-03 03:09:00,33.7,51.5,2384,2002,SAFE,SAFE,SAFE
2025-01-03 03:10:00,35.1,52,2536,1994,HAZARD,SAFE,HAZARD
2025-01-03 03:11:00,34.6,53.8,2354,1968,SAFE,SAFE,SAFE
2025-01-03 03:12:00,33.2,51.9,2513,1899,HAZARD,SAFE,HAZARD
2025-01-03 03:13:00,35.1,52.9,2308,2206,SAFE,SAFE,SAFE
2025-01-03 03:14:00,35.5,54.4,2357,2313,SAFE,SAFE,SAFE
2025-01-03 03:15:00,33.8,55.5,3564,6584,HAZARD,TOXIC,TOXIC
2025-01-03 03:16:00,34.5,53,3427,6535,HAZARD,TOXIC,TOXIC
2025-01-03 03:17:00,33.2,52.7,3420,6389,HAZARD,TOXIC,TOXIC
2025-01-03 03:18:00,33.6,50.2,3140,6515,HAZARD,TOXIC,TOXIC
2025-01-03 03:19:00,35.4,55.5,3527,6216,HAZARD,TOXIC,TOXIC
2025-01-03 03:20:00,34.2,53.3,3386,6317,HAZARD,TOXIC,TOXIC
2025-01-03 03:21:00,33.7,52.6,3262,6201,HAZARD,TOXIC,TOXIC
2025-01-03 03:22:00,34.8,52.5,3570,6054,HAZARD,TOXIC,TOXIC
2025-01-03 03:23:00,34.2,53,3230,6138,HAZARD,TOXIC,TOXIC
2025-01-03 03:24:00,34.3,53.8,3239,5870,HAZARD,TOXIC,TOXIC
2025-01-03 03:25:00,35.3,54,3161,5830,HAZARD,TOXIC,TOXIC
2025-01-03 03:26:00,33.8,55.4,3385,5619,HAZARD,TOXIC,TOXIC
2025-01-03 03:27:00,34,52.6,3402,5409,HAZARD,TOXIC,TOXIC
2025-01-03 03:28:00,34.9,55.6,3367,5721,HAZARD,TOXIC,TOXIC
2025-01-03 03:29:00,35.5,54.2,3343,5464,HAZARD,TOXIC,TOXIC
2025-01-03 03:30:00,35.8,51.9,3090,5589,HAZARD,TOXIC,TOXIC
2025-01-03 03:31:00,34.2,48.7,3341,5354,HAZARD,TOXIC,TOXIC
2025-01-03 03:32:00,35.5,52.2,3095,5313,HAZARD,TOXIC,TOXIC
2025-01-03 03:33:00,34.2,55.1,2912,5282,HAZARD,TOXIC,TOXIC
2025-01-03 03:34:00,36.3,50.4,3025,5135,HAZARD,TOXIC,TOXIC
2025-01-03 03:35:00,33.9,52.1,3095,4954,HAZARD,HAZARD,HAZARD
2025-01-03 03:36:00,35.9,52.2,2958,4973,HAZARD,HAZARD,HAZARD
2025-01-03 03:37:00,34.3,53.8,3033,4904,HAZARD,HAZARD,HAZARD
2025-01-03 03:38:00,36.5,51.1,3060,4946,HAZARD,HAZARD,HAZARD
2025-01-03 03:39:00,35.4,50.1,3026,5014,HAZARD,TOXIC,TOXIC
2025-01-03 03:40:00,34.1,52.9,3036,4754,HAZARD,HAZARD,HAZARD
2025-01-03 03:41:00,34.5,50.3,2917,4768,HAZARD,HAZARD,HAZARD
2025-01-03 03:42:00,35.6,48.1,2833,4750,HAZARD,HAZARD,HAZARD
2025-01-03 03:43:00,35.8,55.4,2725,4583,HAZARD,HAZARD,HAZARD
2025-01-03 03:44:00,34.9,53.6,2873,4661,HAZARD,HAZARD,HAZARD
2025-01-03 03:45:00,35,55.5,2801,4688,HAZARD,HAZARD,HAZARD
2025-01-03 03:46:00,35.6,53.4,2834,4561,HAZARD,HAZARD,HAZARD
2025-01-03 03:47:00,35.1,53,2583,4463,HAZARD,HAZARD,HAZARD
2025-01-03 03:48:00,34,52.4,2632,4328,HAZARD,HAZARD,HAZARD
2025-01-03 03:49:00,34.4,51.2,2859,4360,HAZARD,HAZARD,HAZARD
2025-01-03 03:50:00,35.2,52.6,2585,4245,HAZARD,HAZARD,HAZARD
2025-01-03 03:51:00,36,50.4,2742,4218,HAZARD,HAZARD,HAZARD
2025-01-03 03:52:00,36.4,49.4,2649,4225,HAZARD,HAZARD,HAZARD
2025-01-03 03:53:00,35.7,50.8,2625,4172,HAZARD,HAZARD,HAZARD
2025-01-03 03:54:00,35.3,54.1,2727,4267,HAZARD,HAZARD,HAZARD
2025-01-03 03:55:00,35.7,49,2705,4047,HAZARD,HAZARD,HAZARD
2025-01-03 03:56:00,34.6,49,2752,4114,HAZARD,HAZARD,HAZARD
2025-01-03 03:57:00,35,52.6,2539,3980,HAZARD,HAZARD,HAZARD
2025-01-03 03:58:00,34.5,50.6,2550,3893,HAZARD,HAZARD,HAZARD
2025-01-03 03:59:00,34.2,52.3,2776,4021,HAZARD,HAZARD,HAZARD
2025-01-03 04:00:00,35.5,53.3,2600,3964,HAZARD,HAZARD,HAZARD
2025-01-03 04:01:00,35.4,52.2,2657,3815,HAZARD,HAZARD,HAZARD
2025-01-03 04:02:00,35.8,50,2539,3502,HAZARD,HAZARD,HAZARD
2025-01-03 04:03:00,35.7,53.8,2640,3934,HAZARD,HAZARD,HAZARD
2025-01-03 04:04:00,35.4,52.7,2273,3862,SAFE,HAZARD,HAZARD
2025-01-03 04:05:00,35.7,51.3,2696,3870,HAZARD,HAZARD,HAZARD
2025-01-03 04:06:00,35.2,51.2,2490,3843,SAFE,HAZARD,HAZARD
2025-01-03 04:07:00,35.6,51.9,2382,3679,SAFE,HAZARD,HAZARD
2025-01-03 04:08:00,34.7,50.5,2391,3600,SAFE,HAZARD,HAZARD
2025-01-03 04:09:00,35.6,47.9,2474,3418,SAFE,HAZARD,HAZARD
2025-01-03 04:10:00,35.9,52.6,2480,3600,SAFE,HAZARD,HAZARD
2025-01-03 04:11:00,34.8,52.5,2498,3506,SAFE,HAZARD,HAZARD
2025-01-03 04:12:00,35.4,46.5,2325,3440,SAFE,HAZARD,HAZARD
2025-01-03 04:13:00,34.9,52.1,2561,3348,HAZARD,HAZARD,HAZARD
2025-01-03 04:14:00,34.9,54.6,2381,3357,SAFE,HAZARD,HAZARD
2025-01-03 04:15:00,34.5,48.8,2364,3295,SAFE,HAZARD,HAZARD
2025-01-03 04:16:00,36.4,50.9,2394,3525,SAFE,HAZARD,HAZARD
2025-01-03 04:17:00,36.3,50.6,2489,3512,SAFE,HAZARD,HAZARD
2025-01-03 04:18:00,35.8,54.3,2394,3282,SAFE,HAZARD,HAZARD
2025-01-03 04:19:00,37,53.2,2322,3474,SAFE,HAZARD,HAZARD
2025-01-03 04:20:00,35.3,49.2,2337,3325,SAFE,HAZARD,HAZARD
2025-01-03 04:21:00,37.9,51.6,2511,3452,HAZARD,HAZARD,HAZARD
2025-01-03 04:22:00,35.3,55.5,2481,3332,SAFE,HAZARD,HAZARD
2025-01-03 04:23:00,35.7,49.6,2387,3313,SAFE,HAZARD,HAZARD
2025-01-03 04:24:00,35.2,50.8,2351,3247,SAFE,HAZARD,HAZARD
2025-01-03 04:25:00,35.8,51.9,2600,3119,HAZARD,HAZARD,HAZARD
2025-01-03 04:26:00,36.2,49.6,2368,3031,SAFE,HAZARD,HAZARD
2025-01-03 04:27:00,35.4,54.3,2324,3177,SAFE,HAZARD,HAZARD
2025-01-03 04:28:00,36.9,49.8,2268,3123,SAFE,HAZARD,HAZARD
2025-01-03 04:29:00,35.7,48,2325,3399,SAFE,HAZARD,HAZARD
2025-01-03 04:30:00,35.8,49.7,1907,3175,SAFE,HAZARD,HAZARD
2025-01-03 04:31:00,34.8,52.1,2386,2980,SAFE,HAZARD,HAZARD
2025-01-03 04:32:00,35.9,49.1,2101,3044,SAFE,HAZARD,HAZARD
2025-01-03 04:33:00,35.5,51.3,2158,2994,SAFE,HAZARD,HAZARD
2025-01-03 04:34:00,35.1,51.8,2067,3011,SAFE,HAZARD,HAZARD
2025-01-03 04:35:00,35,48.3,2138,2853,SAFE,HAZARD,HAZARD
2025-01-03 04:36:00,37.7,49.5,2176,3079,SAFE,HAZARD,HAZARD
2025-01-03 04:37:00,35.4,51.3,2315,2918,SAFE,HAZARD,HAZARD
2025-01-03 04:38:00,34.5,52,2354,3016,SAFE,HAZARD,HAZARD
2025-01-03 04:39:00,35.1,49.5,2424,2860,SAFE,HAZARD,HAZARD
2025-01-03 04:40:00,35.6,50.9,2195,2866,SAFE,HAZARD,HAZARD
2025-01-03 04:41:00,36.1,50,2148,2959,SAFE,HAZARD,HAZARD
2025-01-03 04:42:00,36.1,52,2259,2650,SAFE,HAZARD,HAZARD
2025-01-03 04:43:00,36.2,51.6,2055,2970,SAFE,HAZARD,HAZARD
2025-01-03 04:44:00,35.2,49.8,2034,3008,SAFE,HAZARD,HAZARD
2025-01-03 04:45:00,36,51.5,2098,2990,SAFE,HAZARD,HAZARD
2025-01-03 04:46:00,35,49.7,2130,2739,SAFE,HAZARD,HAZARD
2025-01-03 04:47:00,35.2,51.4,1878,2834,SAFE,HAZARD,HAZARD
2025-01-03 04:48:00,35,51.4,2247,2737,SAFE,HAZARD,HAZARD
2025-01-03 04:49:00,34.8,55.2,2140,2609,SAFE,HAZARD,HAZARD
2025-01-03 04:50:00,36.6,49.8,2200,2768,SAFE,HAZARD,HAZARD
2025-01-03 04:51:00,36.3,50.2,1908,2584,SAFE,HAZARD,HAZARD
2025-01-03 04:52:00,36.5,49.1,2010,2797,SAFE,HAZARD,HAZARD
2025-01-03 04:53:00,35.8,48.4,1997,2808,SAFE,HAZARD,HAZARD
2025-01-03 04:54:00,36.4,49.5,2051,2847,SAFE,HAZARD,HAZARD
2025-01-03 04:55:00,34.4,51.7,2065,2748,SAFE,HAZARD,HAZARD
